"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-02-10","9935","22","3479.9299999999998","8","129.99000000000001","1","2511.9699999999998","4","1577.99","2511.9699999999998","4","0","0","1487.9400000000001","0","0","6","0","0","T","20170210","","Unable to find POS in dim.location9935"
"2017-02-10","9935","26","1338.95","4","485.98000000000002","2","1269.98","2","150","1269.98","2","0","0","-11.029999999999999","0","0","2","0","0","T","20170210","","Unable to find POS in dim.location9935"
"2017-02-10","9935","46","2640.9099999999999","7","449.99000000000001","1","2484.98","2","1165","2484.98","2","0","0","1083.97","0","0","3","0","0","T","20170210","","Unable to find POS in dim.location9935"
"2017-02-10","9937","20","-20","0","0","0","0","0","20","0","0","0","0","-20","0","0","0","0","0","T","20170210","","Unable to find POS in dim.location9937"
"2017-02-10","9937","26","1461.95","4","619.98000000000002","2","1399.98","2","700","1399.98","2","0","0","61.969999999999999","0","0","2","0","0","T","20170210","","Unable to find POS in dim.location9937"
"2017-02-10","9937","82","739.99000000000001","3","0","0","0","0","1260","0","0","0","0","0","0","0","0","0","0","T","20170210","","Unable to find POS in dim.location9937"
"2017-02-10","9958","6","499.99000000000001","1","0","0","499.99000000000001","1","300","0","0","0","0","0","0","0","0","0","0","T","20170210","","Unable to find POS in dim.location9958"
"2017-02-10","9958","20","-227.88999999999999","-1","0","0","-227.88999999999999","-1","-122.09999999999999","0","0","0","0","-227.88999999999999","0","0","-1","0","0","T","20170210","","Unable to find POS in dim.location9958"
"2017-02-10","9958","22","287.99000000000001","1","0","0","287.99000000000001","1","32","287.99000000000001","1","0","0","0","0","0","0","0","0","T","20170210","","Unable to find POS in dim.location9958"
"2017-02-10","9958","26","749.97000000000003","2","289.99000000000001","1","699.99000000000001","1","200","699.99000000000001","1","0","0","49.979999999999997","0","0","1","0","0","T","20170210","","Unable to find POS in dim.location9958"
"2017-02-10","9958","46","58.979999999999997","1","0","0","0","0","0","0","0","0","0","58.979999999999997","0","0","1","0","0","T","20170210","","Unable to find POS in dim.location9958"
"2017-02-11","1741","6","0","0","99.989999999999995","1","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location1741"
"2017-02-11","1741","20","31.98","2","0","0","0","0","0","0","0","0","0","31.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1741"
"2017-02-11","1741","22","835.96000000000004","3","49.990000000000002","1","907.98000000000002","2","602","907.98000000000002","2","0","0","935.96000000000004","0","0","3","0","0","T","20170211","","Unable to find POS in dim.location1741"
"2017-02-11","1741","46","779.94000000000005","4","0","0","629.99000000000001","1","470","629.99000000000001","1","0","0","629.99000000000001","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1741"
"2017-02-11","1803","22","1189.98","2","349.99000000000001","1","0","0","130","0","0","0","0","19.989999999999998","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1803"
"2017-02-11","1803","26","2029.9200000000001","7","409.99000000000001","1","1909.97","3","1100","1909.97","3","0","0","969.94000000000005","0","0","5","0","0","T","20170211","","Unable to find POS in dim.location1803"
"2017-02-11","1803","46","1349.98","2","379.99000000000001","1","1299.99","1","1200","1299.99","1","0","0","1299.99","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1803"
"2017-02-11","1928","20","9.9900000000000002","1","0","0","0","0","0","0","0","0","0","9.9900000000000002","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1928"
"2017-02-11","1928","22","2097.98","2","0","0","1249.98","2","1142","1249.98","2","0","0","1251.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1928"
"2017-02-11","1928","26","1808.9400000000001","5","339.99000000000001","1","1739.97","3","960","1739.97","3","0","0","68.969999999999999","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1928"
"2017-02-11","1928","46","83.980000000000004","2","0","0","0","0","0","0","0","0","0","83.980000000000004","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1928"
"2017-02-11","1936","20","482.08999999999997","2","0","0","0","0","53.890000000000001","0","0","0","0","5.9900000000000002","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1936"
"2017-02-11","1936","22","4249.9700000000003","3","296.99000000000001","1","4249.9700000000003","3","980","4249.9700000000003","3","0","0","899.99000000000001","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location1936"
"2017-02-11","1936","46","5154.9300000000003","6","845.98000000000002","2","5077.9799999999996","3","1221.99","5077.9799999999996","3","0","0","814.98000000000002","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1936"
"2017-02-11","1937","20","14.98","2","0","0","0","0","1","0","0","0","0","14.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location1937"
"2017-02-11","1937","22","2564.4400000000001","6","0","0","2524.46","4","2005.5","2224.4699999999998","3","0","0","2564.4400000000001","0","0","6","0","0","T","20170211","","Unable to find POS in dim.location1937"
"2017-02-11","1937","26","3370.21","11","209.99000000000001","1","3135.3000000000002","5","1359.6500000000001","3135.3000000000002","5","0","0","1934.25","0","0","7","0","0","T","20170211","","Unable to find POS in dim.location1937"
"2017-02-11","1937","46","3155.9400000000001","5","0","0","3094.9699999999998","3","705","1044.99","1","0","0","3094.9699999999998","0","0","3","0","0","T","20170211","","Unable to find POS in dim.location1937"
"2017-02-11","1937","57","699.99000000000001","1","0","0","699.99000000000001","1","200","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location1937"
"2017-02-11","2559","46","1058.97","2","0","0","999.99000000000001","1","1000","999.99000000000001","1","0","0","1058.97","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location2559"
"2017-02-11","3015","20","31.969999999999999","3","0","0","0","0","0","0","0","0","0","21.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location3015"
"2017-02-11","3015","22","4064.9299999999998","7","0","0","4004.96","4","2325","4004.96","4","0","0","2264.9400000000001","0","0","6","0","0","T","20170211","","Unable to find POS in dim.location3015"
"2017-02-11","3015","26","5288.8599999999997","12","0","0","4524.9399999999996","6","1711","3944.96","4","0","0","2414.9000000000001","0","0","8","0","0","T","20170211","","Unable to find POS in dim.location3015"
"2017-02-11","3015","46","3105.9200000000001","6","379.99000000000001","1","2999.98","2","1800","2999.98","2","0","0","3083.96","0","0","4","0","0","T","20170211","","Unable to find POS in dim.location3015"
"2017-02-11","3792","20","174.99000000000001","1","0","0","0","0","75","0","0","0","0","174.99000000000001","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location3792"
"2017-02-11","3792","22","249.99000000000001","1","0","0","249.99000000000001","1","50","249.99000000000001","1","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location3792"
"2017-02-11","3792","46","1627.47","3","0","0","1577.49","2","522.49000000000001","1577.49","2","0","0","429.99000000000001","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location3792"
"2017-02-11","4973","22","961.00999999999999","4","0","0","1584.97","3","304.94","1584.97","3","-84.540000000000006","4","1620.9400000000001","0","0","5","0","0","T","20170211","","Unable to find POS in dim.location4973"
"2017-02-11","4973","26","-103.98999999999999","-1","-279.99000000000001","-1","-62","0","572","-62","0","-1517.45","5","1923.97","0","0","3","0","0","T","20170211","","Unable to find POS in dim.location4973"
"2017-02-11","4973","46","1586.9300000000001","5","100","0","1389.99","1","130","1389.99","1","0","0","-230","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location4973"
"2017-02-11","5056","6","999.99000000000001","1","0","0","999.99000000000001","1","500","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location5056"
"2017-02-11","5056","22","206.99000000000001","1","0","0","206.99000000000001","1","43","206.99000000000001","1","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location5056"
"2017-02-11","5056","26","744.96000000000004","3","179.99000000000001","1","664.99000000000001","1","35","664.99000000000001","1","0","0","79.969999999999999","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location5056"
"2017-02-11","5064","22","549.99000000000001","1","0","0","549.99000000000001","1","420","549.99000000000001","1","0","0","549.99000000000001","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location5064"
"2017-02-11","5064","26","3412.8499999999999","12","679.96000000000004","4","3219.9400000000001","6","1740","3219.9400000000001","6","0","0","2512.8699999999999","0","0","10","0","0","T","20170211","","Unable to find POS in dim.location5064"
"2017-02-11","5064","46","3346.96","4","379.99000000000001","1","3335.98","3","2163.9899999999998","3335.98","3","697.04999999999995","2","1379.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location5064"
"2017-02-11","6901","20","15.99","1","0","0","0","0","0","0","0","0","0","15.99","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location6901"
"2017-02-11","6901","22","1167.98","2","0","0","1139.99","1","260","1139.99","1","0","0","1167.98","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location6901"
"2017-02-11","6901","26","1547.95","6","0","0","1447.99","3","681.98000000000002","1447.99","3","0","0","649.95000000000005","0","0","4","0","0","T","20170211","","Unable to find POS in dim.location6901"
"2017-02-11","6901","46","3631.8699999999999","5","0","0","3604.9099999999999","3","3235.0599999999999","3604.9099999999999","3","0","0","3659.9000000000001","0","0","4","0","0","T","20170211","","Unable to find POS in dim.location6901"
"2017-02-11","6901","82","1319.98","4","0","0","0","0","2740","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location6901"
"2017-02-11","9299","22","1155.45","5","146.97999999999999","2","1117.47","3","754.5","1117.47","3","0","0","965.46000000000004","0","0","4","0","0","T","20170211","","Unable to find POS in dim.location9299"
"2017-02-11","9299","46","1439.99","1","341.99000000000001","1","1439.99","1","1560","1439.99","1","0","0","1439.99","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location9299"
"2017-02-11","9299","82","379.99000000000001","2","0","0","0","0","640","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location9299"
"2017-02-11","9935","22","989.10000000000002","1","0","0","989.10000000000002","1","110.89","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location9935"
"2017-02-11","9935","26","2297.9000000000001","8","480.97000000000003","3","2159.96","4","1160","2159.96","4","0","0","2297.9000000000001","0","0","8","0","0","T","20170211","","Unable to find POS in dim.location9935"
"2017-02-11","9935","46","2485.9200000000001","6","0","0","2329.98","2","1530","2329.98","2","0","0","2384.9700000000003","0","0","3","0","0","T","20170211","","Unable to find POS in dim.location9935"
"2017-02-11","9937","6","679.99000000000001","1","0","0","679.99000000000001","1","820","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location9937"
"2017-02-11","9937","20","289.98000000000002","2","0","0","0","0","80","0","0","0","0","289.98000000000002","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location9937"
"2017-02-11","9937","22","-389.97000000000003","-3","-129.99000000000001","-1","0","0","-40","0","0","0","0","-19.989999999999998","0","0","-1","0","0","T","20170211","","Unable to find POS in dim.location9937"
"2017-02-11","9937","26","418.98000000000002","2","0","0","399.99000000000001","1","100","399.99000000000001","1","0","0","18.989999999999998","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location9937"
"2017-02-11","9958","6","749.99000000000001","1","0","0","749.99000000000001","1","750","0","0","0","0","0","0","0","0","0","0","T","20170211","","Unable to find POS in dim.location9958"
"2017-02-11","9958","20","24.989999999999998","1","0","0","0","0","0","0","0","0","0","24.989999999999998","0","0","1","0","0","T","20170211","","Unable to find POS in dim.location9958"
"2017-02-11","9958","22","2698.8499999999999","12","254.66999999999999","3","2593.9000000000001","7","1961.03","2593.9000000000001","7","0","0","2508.8899999999999","0","0","11","0","0","T","20170211","","Unable to find POS in dim.location9958"
"2017-02-11","9958","26","3921.8400000000001","11","767.97000000000003","3","3779.4099999999999","5","1518.0899999999999","3779.4099999999999","5","0","0","2122.4099999999999","0","0","8","0","0","T","20170211","","Unable to find POS in dim.location9958"
"2017-02-11","9958","46","704.97000000000003","3","170.99000000000001","1","599.99000000000001","1","350","599.99000000000001","1","0","0","654.98000000000002","0","0","2","0","0","T","20170211","","Unable to find POS in dim.location9958"
"2017-02-12","1741","22","837","0","319.99000000000001","1","854.99000000000001","1","745","854.99000000000001","1","0","0","837","0","0","0","0","0","T","20170212","","Unable to find POS in dim.location1741"
