"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-12-18","3792","613.1099999999999","0","0","0","181.11999999999989","-1","158.88999999999999","411.1099999999999","0","0","0","0","0","0","0","-268.26999999999998","835.62","132.13999999999987","0","0","-3","0","0","T","20171218","Unable to find POS in dim.location3792"
"2017-12-18","4973","548.97000000000003","3","49.990000000000002","1","529.98000000000002","2","260","529.98000000000002","2","190.34999999999999","1","0","0","0","0","0","329.91000000000003","548.97000000000003","0","0","3","0","0","T","20171218","Unable to find POS in dim.location4973"
"2017-12-18","9333","4974.3500000000004","25","129.99000000000001","1","3541.5300000000002","7","6954.4099999999999","2591.5500000000002","5","0","0","0","920.87","0","0","-408.08999999999997","-1085.77","1141.6199999999999","0","0","3","0","0","T","20171218","Unable to find POS in dim.location9333"
"2017-12-19","1937","1105.8700000000001","12","80.989999999999995","1","809.98000000000002","2","340","509.99000000000001","1","0","0","0","0","0","0","773.87","1061.8599999999999","1079.9000000000001","0","0","9","0","0","T","20171219","Unable to find POS in dim.location1937"
"2017-12-19","3792","458.93000000000001","4","0","0","399.99000000000001","1","260","399.99000000000001","1","0","0","0","0","0","0","0","499.50999999999999","458.93000000000001","0","0","4","0","0","T","20171219","Unable to find POS in dim.location3792"
"2017-12-19","4973","-215.12999999999988","7","289.99000000000001","1","-315.1099999999999","5","185.05999999999995","-365.10000000000002","4","0","0","0","0","0","0","1553.8599999999999","234.30000000000001","-315.10999999999967","0","0","5","0","0","T","20171219","Unable to find POS in dim.location4973"
"2017-12-19","9333","2844.21","9","0","0","2720.2399999999998","6","2415.6999999999998","2310.25","5","0","0","0","79.989999999999995","0","0","0","-183.09","1151.97","0","0","3","0","0","T","20171219","Unable to find POS in dim.location9333"
"2017-12-20","1937","4370.8699999999999","7","0","0","4185.9399999999996","3","2812.0499999999997","4185.9399999999996","3","865.89999999999998","2","0","0","0","0","4655.1800000000003","4136.5500000000002","1434.4200000000001","0","0","5","0","0","T","20171220","Unable to find POS in dim.location1937"
"2017-12-20","4973","6717.8400000000001","16","489.97000000000003","3","6555.9099999999999","10","3447.9899999999998","6555.9099999999999","10","771.95000000000005","3","0","0","0","0","5209.9899999999998","8443.6100000000006","7121.8400000000001","0","0","16","0","0","T","20171220","Unable to find POS in dim.location4973"
"2017-12-20","9333","3099.5500000000002","65","557.96000000000004","4","1408.1600000000003","4","5139.8000000000002","1298.1600000000001","4","0","0","0","2072.6399999999999","0","0","-539.99000000000001","-2145.75","1780.1500000000001","-299.99000000000001","0","5","-1","0","T","20171220","Unable to find POS in dim.location9333"
"2017-12-21","1937","850.78000000000009","11","0","0","379.99000000000001","2","340.12","379.99000000000001","2","0","0","0","0","0","0","0","508.69999999999999","470.94000000000005","0","0","6","0","0","T","20171221","Unable to find POS in dim.location1937"
"2017-12-21","3792","1067.96","4","0","0","934.99000000000001","1","465","934.99000000000001","1","0","0","0","0","0","0","1077.5999999999999","1188.6700000000001","1017.97","0","0","3","0","0","T","20171221","Unable to find POS in dim.location3792"
"2017-12-21","4973","832.97000000000003","3","0","0","1027.98","2","682","1027.98","2","0","0","0","-269.99000000000001","0","0","413.47000000000003","1325.03","832.97000000000003","0","0","3","0","0","T","20171221","Unable to find POS in dim.location4973"
"2017-12-21","9333","3621.9099999999999","9","0","0","3413.9399999999996","6","3318","2258.9399999999996","6","0","0","0","207.97","0","0","-270.29000000000002","-1030.28","2708.9299999999998","-254.99000000000001","0","7","-1","0","T","20171221","Unable to find POS in dim.location9333"
"2017-12-22","1937","2674.3999999999996","10","210","0","2099.8899999999999","4","1463.48","2099.8899999999999","4","0","0","68.989999999999995","436.93000000000001","0","0","999.73000000000002","3527.3600000000001","2226.4899999999998","0","0","8","0","0","T","20171222","Unable to find POS in dim.location1937"
"2017-12-22","3792","126.97","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","309.75999999999999","83.980000000000004","0","0","2","0","0","T","20171222","Unable to find POS in dim.location3792"
"2017-12-22","4973","-390.74000000000001","9","319.98000000000002","2","-769.65999999999985","2","-218.37000000000012","-769.65999999999985","2","729.65999999999997","2","0","189.99000000000001","0","0","2058.8200000000002","210.97","2013.46","0","0","10","0","0","T","20171222","Unable to find POS in dim.location4973"
"2017-12-22","9333","4174.2999999999993","7","660.96000000000004","4","4097.0199999999995","6","4179.6400000000003","3247.4000000000001","5","0","0","0","104.98","0","0","-753.02999999999997","-1024.76","891.33999999999992","0","0","1","0","0","T","20171222","Unable to find POS in dim.location9333"
"2017-12-23","1937","2615.4800000000005","15","797.97000000000003","3","2328.6400000000003","4","94.309999999999945","1882.1500000000001","3","1482.3800000000001","3","0","0","0","0","1044.95","4119.3400000000001","-1160.1199999999999","70","0","6","1","0","T","20171223","Unable to find POS in dim.location1937"
"2017-12-23","3792","3206.9499999999998","9","409.98000000000002","2","3100","4","2597.3400000000001","3100","4","0","0","0","0","0","0","3417.6399999999999","3965.6700000000001","1302.97","0","0","3","0","0","T","20171223","Unable to find POS in dim.location3792"
"2017-12-23","4973","116.95","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123.97","66.959999999999994","0","0","2","0","0","T","20171223","Unable to find POS in dim.location4973"
"2017-12-24","1937","2394.8699999999999","6","0","0","2239.9299999999998","1","2060.0599999999999","2239.9299999999998","1","2436.6100000000001","2","0","0","0","0","0","2592.4400000000001","2333.8999999999996","0","0","4","0","0","T","20171224","Unable to find POS in dim.location1937"
"2017-12-24","3792","494.98000000000002","2","29.989999999999998","1","199.99000000000001","1","175","199.99000000000001","1","0","0","0","0","0","0","0","738.33000000000004","209.99000000000001","0","0","1","0","0","T","20171224","Unable to find POS in dim.location3792"
"2017-12-24","4973","5329.4300000000003","13","881.96000000000004","4","4480.5100000000002","5","2978.4400000000001","4651.5","6","602.75999999999999","3","0","170.99000000000001","0","0","5493.4899999999998","6821.1999999999998","408.94","0","0","5","0","0","T","20171224","Unable to find POS in dim.location4973"
"2017-12-26","1937","-1540.3499999999999","0","239.98000000000002","2","-1571.3699999999999","1","-1257.9200000000001","-1741.3600000000001","0","0","0","15","99.989999999999995","0","0","-3292.9000000000001","-1279.46","-769","0","0","1","0","0","T","20171226","Unable to find POS in dim.location1937"
"2017-12-26","3792","2842.8099999999999","5","0","0","2750.8499999999999","3","619.11999999999989","2750.8499999999999","3","0","0","0","0","0","0","0","1396.98","1319.8399999999999","0","0","3","0","0","T","20171226","Unable to find POS in dim.location3792"
"2017-12-26","4973","3086.8900000000003","10","247.97","3","2951.9400000000001","6","2128","2951.9400000000001","6","0","0","0","0","0","0","2344.0799999999999","4252.6400000000003","3086.8900000000003","0","0","10","0","0","T","20171226","Unable to find POS in dim.location4973"
"2017-12-26","9333","6354.1700000000001","16","0","0","6103.3999999999996","13","7474.6800000000003","3769.9099999999999","8","0","0","0","104.98","0","0","-358.26999999999998","-788.02999999999997","2470.48","0","0","6","0","0","T","20171226","Unable to find POS in dim.location9333"
"2017-12-27","1937","2409.8800000000001","9","0","0","2189.96","4","1760","2189.96","4","0","0","0","0","0","0","554.20000000000005","2307.7600000000002","2298.9200000000001","0","0","6","0","0","T","20171227","Unable to find POS in dim.location1937"
"2017-12-27","3792","6483.8000000000002","17","516.97000000000003","3","6242.8900000000003","11","4017","6242.8900000000003","11","0","0","0","0","0","0","6822.9399999999996","7285.3999999999996","6483.8000000000002","0","0","17","0","0","T","20171227","Unable to find POS in dim.location3792"
"2017-12-27","4616","-527.98000000000002","-2","0","0","-499.99000000000001","-1","5693.9899999999998","-499.99000000000001","-1","0","0","0","0","0","0","0","0","-527.98000000000002","0","0","-2","0","0","T","20171227","Unable to find POS in dim.location4616"
"2017-12-27","4683","-1105","-4","0","0","0","0","-1364.96","0","0","0","0","0","0","0","0","0","-1105","0","0","0","0","0","0","T","20171227","Unable to find POS in dim.location4683"
"2017-12-27","4973","1950.4000000000001","10","345.97000000000003","3","1742.45","5","1127.5","1742.45","5","0","0","20","99.989999999999995","0","0","2600.3699999999999","2780.5500000000002","1900.4100000000001","0","0","9","0","0","T","20171227","Unable to find POS in dim.location4973"
"2017-12-27","7428","-470","-1","0","0","-470","-1","2999.9700000000003","-470","-1","0","0","0","0","0","0","0","0","-470","0","0","-1","0","0","T","20171227","Unable to find POS in dim.location7428"
"2017-12-27","7820","-649.5","-1","0","0","-649.5","-1","-649.5","-649.5","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171227","Unable to find POS in dim.location7820"
"2017-12-27","9333","2260.6500000000001","5","0","0","2799.4400000000001","6","1474.3099999999999","2799.4400000000001","6","0","0","0","113.98","0","0","-251.69","-2466.5599999999999","1999.45","0","0","5","0","0","T","20171227","Unable to find POS in dim.location9333"
"2017-12-28","1937","245.93000000000001","5","0","0","0","0","40","0","0","0","0","0","99.989999999999995","0","0","0","177.47","195.94","0","0","4","0","0","T","20171228","Unable to find POS in dim.location1937"
"2017-12-28","3792","7531.8600000000006","14","751.96000000000004","4","7419.8999999999996","10","4043","7419.8999999999996","10","0","0","0","0","0","0","2238.3800000000001","9172.5","7241.8700000000008","0","0","12","0","0","T","20171228","Unable to find POS in dim.location3792"
"2017-12-28","4973","1230.9300000000001","6","423.58000000000004","2","1119.97","3","849.00999999999999","1119.97","3","0","0","0","0","0","0","-128.40000000000001","1428.77","220.96000000000001","0","0","3","0","0","T","20171228","Unable to find POS in dim.location4973"
"2017-12-28","5234","1004.95","5","0","0","959.98000000000002","2","233.00999999999999","959.98000000000002","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171228","Unable to find POS in dim.location5234"
"2017-12-28","9333","3164.9900000000002","7","0","0","2260.98","2","2259.9400000000001","950.99000000000001","1","0","0","0","429.94999999999999","0","0","0","0","0","-125.93000000000001","0","0","-1","0","T","20171228","Unable to find POS in dim.location9333"
"2017-12-29","1937","5562.7299999999996","23","476.98000000000002","2","5044.9099999999999","9","2636.02","4854.9200000000001","8","2550.2800000000002","7","28.5","0","0","0","3340.9200000000001","6475.5","3121.8100000000004","69.989999999999995","0","16","1","0","T","20171229","Unable to find POS in dim.location1937"
"2017-12-29","3792","4330.3999999999996","9","499.98000000000002","2","4227.46","5","1673.49","4227.46","5","0","0","0","0","0","0","2696.1500000000001","5441.9700000000003","3290.4200000000001","0","0","6","0","0","T","20171229","Unable to find POS in dim.location3792"
"2017-12-29","4973","2107.9200000000001","5","-229.99000000000001","-1","2082.9799999999996","2","967","2082.9799999999996","2","0","0","0","0","0","0","-2056.73","2196.9000000000001","1514.9300000000001","0","0","4","0","0","T","20171229","Unable to find POS in dim.location4973"
"2017-12-29","5143","1067.98","2","0","0","1049.99","1","250","1049.99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171229","Unable to find POS in dim.location5143"
"2017-12-29","9333","2021.5699999999997","4","0","0","2964.5599999999999","5","1308.3899999999999","2470.96","4","0","0","0","56.990000000000002","0","0","-3718.6799999999998","-3718.6799999999998","603.60000000000002","0","0","1","0","0","T","20171229","Unable to find POS in dim.location9333"
"2017-12-30","1937","6163.3299999999999","12","511.98000000000002","2","5993.8800000000001","6","4566.5599999999995","5993.8800000000001","6","0","0","0","0","0","0","2517.9000000000001","7514.9099999999999","5248.3899999999994","0","0","7","0","0","T","20171230","Unable to find POS in dim.location1937"
"2017-12-30","3792","5475.8799999999992","11","60","0","5384.9300000000003","7","3356","5384.9300000000003","7","0","0","0","0","0","0","0","6139.2399999999998","5427.9099999999999","0","0","8","0","0","T","20171230","Unable to find POS in dim.location3792"
"2017-12-30","4973","530.95000000000005","3","0","0","459.99000000000001","1","309.00999999999999","459.99000000000001","1","1082.21","4","0","0","0","0","-561.77999999999997","644.79999999999995","-429.02999999999997","0","0","1","0","0","T","20171230","Unable to find POS in dim.location4973"
"2017-12-31","1937","1214.9400000000001","6","0","0","1089.97","3","890","789.98000000000002","2","0","0","0","0","0","0","0","991.42999999999995","644.97000000000003","0","0","3","0","0","T","20171231","Unable to find POS in dim.location1937"
"2017-12-31","3792","2885.9300000000003","6","749.97000000000003","3","2832.96","4","1646","2832.96","4","0","0","0","0","0","0","1216.46","4003.5599999999999","2875.9400000000001","0","0","5","0","0","T","20171231","Unable to find POS in dim.location3792"
"2017-12-31","4973","1101.54","4","0","0","1000.5799999999999","2","1369.4000000000001","300.58999999999997","1","0","0","0","0","0","0","-134.69","446.50999999999999","401.55000000000001","0","0","3","0","0","T","20171231","Unable to find POS in dim.location4973"
